"Link","Name"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_vgw2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1000","Manufacture of food products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1100","Manufacture of beverages"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1200","Manufacture of tobacco products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1300","Manufacture of textiles"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1400","Manufacture of wearing apparel"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1500","Manufacture of leather and related products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1600","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1700","Manufacture of paper and paper products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1800","Printing and reproduction of recorded media"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_1900","Manufacture of coke and refined petroleum products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2000","Manufacture of chemicals and chemical products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2100","Manufacture of basic pharmaceutical products and pharmaceutical preparations"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2200","Manufacture of rubber and plastic products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2300","Manufacture of other non-metallic mineral products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2400","Manufacture of basic metals"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2500","Manufacture of fabricated metal products, except machinery and equipment"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2610","Manufacture of electronic components and boards"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2620","Manufacture of computers and peripheral equipment"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2635","Manufacture of communication equipment; manufacture of consumer electronics"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2655","Manufacture of instruments and appliances for measuring, testing and navigation, watches and clocks; irradiation, electromedical and electrotherapeutic equipment"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2675","Manufacture of optical instruments and photographic equipment; manufacture of magnetic and optical media"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2700","Manufacture of electrical equipment"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2800","Manufacture of machinery and equipment n.e.c."
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_2900","Manufacture of motor vehicles, trailers and semi-trailers"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_sfz2","Manufacture of other transport equipment"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_3100","Manufacture of furniture"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_hri2","Other manufacturing; repair and installation of machinery and equipment"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_3500","Electricity, gas, steam and air conditioning supply"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_wab2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_3800","Waste collection, treatment and disposal activities; materials recovery"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_bau2","Construction"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_hdl2","Wholesale and retail trade; repair of motor vehicles and motorcycles"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_vna2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_5100","Air transport"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_5200","Warehousing and support activities for transportation"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_gge2","Accommodation and food service activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_iuk2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_5800","Publishing activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_6000","Programming and broadcasting activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_6100","Telecommunications"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_6200","Computer programming, consultancy and related activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_kvg2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_6419","Monetary intermediation"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_fks2","Trusts, funds and similar financial entities; other financial service activities, except insurance and pension funding"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_6500","Insurance, reinsurance and pension funding, except compulsory social security"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_6600","Activities auxiliary to financial services and insurance activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_gww2","Real estate activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_fwt2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_hol2","Activities of holding companies"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_7020","Management consultancy activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_7110","Architectural and engineering activities and related technical consultancy"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_7120","Technical testing and analysis"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_7200","Scientific research and development"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_wmm2","Advertising, market research and public opinion polling"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_ewd2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_7700","Rental and leasing activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_7800","Employment activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_7900","Travel agency, tour operator and other reservation service and related activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_8200","Office administrative, office support and other business support activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_egs2","Education; human health and social work activities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_kue2","Arts, entertainment and recreation"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_oeo2","Public administration; other service activities; non-profit organizations"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_aiob_9700","Private households"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_alle_wz","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_010_050","Agriculture, hunting and forestry, fishing"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_100_140","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_110","Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction excluding surveying"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_vera_gew","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_150","Manufacture of food products and beverages"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_160","Manufacture of tobacco products"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_170","Manufacture of textiles"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s130_ddi_bra_din_180","Manufacture of wearing apparel; dressing and dyeing of fur"
