SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1995-08,Aug-95,IDX,Index,0,units,,,83.61752,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1995-09,Sep-95,IDX,Index,0,units,,,83.56596,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1995-10,Oct-95,IDX,Index,0,units,,,83.5238,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1995-11,Nov-95,IDX,Index,0,units,,,83.4895,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1995-12,Dec-95,IDX,Index,0,units,,,83.46323,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-01,Jan-96,IDX,Index,0,units,,,83.45277,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-02,Feb-96,IDX,Index,0,units,,,83.47537,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-03,Mar-96,IDX,Index,0,units,,,83.54962,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-04,Apr-96,IDX,Index,0,units,,,83.66914,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-05,May-96,IDX,Index,0,units,,,83.82243,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-06,Jun-96,IDX,Index,0,units,,,84.00034,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-07,Jul-96,IDX,Index,0,units,,,84.20472,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-08,Aug-96,IDX,Index,0,units,,,84.42838,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-09,Sep-96,IDX,Index,0,units,,,84.66673,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-10,Oct-96,IDX,Index,0,units,,,84.90184,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-11,Nov-96,IDX,Index,0,units,,,85.12419,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1996-12,Dec-96,IDX,Index,0,units,,,85.34579,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-01,Jan-97,IDX,Index,0,units,,,85.57416,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-02,Feb-97,IDX,Index,0,units,,,85.80464,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-03,Mar-97,IDX,Index,0,units,,,86.03416,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-04,Apr-97,IDX,Index,0,units,,,86.25716,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-05,May-97,IDX,Index,0,units,,,86.46983,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-06,Jun-97,IDX,Index,0,units,,,86.6917,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-07,Jul-97,IDX,Index,0,units,,,86.91722,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-08,Aug-97,IDX,Index,0,units,,,87.13898,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-09,Sep-97,IDX,Index,0,units,,,87.3438,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-10,Oct-97,IDX,Index,0,units,,,87.51464,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-11,Nov-97,IDX,Index,0,units,,,87.65463,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1997-12,Dec-97,IDX,Index,0,units,,,87.7722,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-01,Jan-98,IDX,Index,0,units,,,87.86015,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-02,Feb-98,IDX,Index,0,units,,,87.91501,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-03,Mar-98,IDX,Index,0,units,,,87.92986,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-04,Apr-98,IDX,Index,0,units,,,87.89364,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-05,May-98,IDX,Index,0,units,,,87.81148,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-06,Jun-98,IDX,Index,0,units,,,87.69255,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-07,Jul-98,IDX,Index,0,units,,,87.54343,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-08,Aug-98,IDX,Index,0,units,,,87.3792,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-09,Sep-98,IDX,Index,0,units,,,87.22091,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-10,Oct-98,IDX,Index,0,units,,,87.08838,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-11,Nov-98,IDX,Index,0,units,,,87.01302,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1998-12,Dec-98,IDX,Index,0,units,,,87.00334,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-01,Jan-99,IDX,Index,0,units,,,87.05892,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-02,Feb-99,IDX,Index,0,units,,,87.18385,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-03,Mar-99,IDX,Index,0,units,,,87.38874,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-04,Apr-99,IDX,Index,0,units,,,87.67527,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-05,May-99,IDX,Index,0,units,,,88.0416,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-06,Jun-99,IDX,Index,0,units,,,88.45953,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-07,Jul-99,IDX,Index,0,units,,,88.88764,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-08,Aug-99,IDX,Index,0,units,,,89.30645,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-09,Sep-99,IDX,Index,0,units,,,89.69152,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-10,Oct-99,IDX,Index,0,units,,,90.03871,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-11,Nov-99,IDX,Index,0,units,,,90.35496,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1999-12,Dec-99,IDX,Index,0,units,,,90.63417,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-01,Jan-00,IDX,Index,0,units,,,90.88596,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-02,Feb-00,IDX,Index,0,units,,,91.11166,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-03,Mar-00,IDX,Index,0,units,,,91.29697,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-04,Apr-00,IDX,Index,0,units,,,91.4514,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-05,May-00,IDX,Index,0,units,,,91.58292,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-06,Jun-00,IDX,Index,0,units,,,91.68658,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-07,Jul-00,IDX,Index,0,units,,,91.7686,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-08,Aug-00,IDX,Index,0,units,,,91.82201,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-09,Sep-00,IDX,Index,0,units,,,91.84225,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-10,Oct-00,IDX,Index,0,units,,,91.81678,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-11,Nov-00,IDX,Index,0,units,,,91.74361,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2000-12,Dec-00,IDX,Index,0,units,,,91.62299,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-01,Jan-01,IDX,Index,0,units,,,91.46423,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-02,Feb-01,IDX,Index,0,units,,,91.2746,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-03,Mar-01,IDX,Index,0,units,,,91.06641,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-04,Apr-01,IDX,Index,0,units,,,90.859,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-05,May-01,IDX,Index,0,units,,,90.6741,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-06,Jun-01,IDX,Index,0,units,,,90.51476,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-07,Jul-01,IDX,Index,0,units,,,90.38496,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-08,Aug-01,IDX,Index,0,units,,,90.28803,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-09,Sep-01,IDX,Index,0,units,,,90.2402,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-10,Oct-01,IDX,Index,0,units,,,90.28532,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-11,Nov-01,IDX,Index,0,units,,,90.43888,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2001-12,Dec-01,IDX,Index,0,units,,,90.68907,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-01,Jan-02,IDX,Index,0,units,,,91.00097,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-02,Feb-02,IDX,Index,0,units,,,91.3576,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-03,Mar-02,IDX,Index,0,units,,,91.71885,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-04,Apr-02,IDX,Index,0,units,,,92.02653,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-05,May-02,IDX,Index,0,units,,,92.24502,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-06,Jun-02,IDX,Index,0,units,,,92.36665,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-07,Jul-02,IDX,Index,0,units,,,92.41294,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-08,Aug-02,IDX,Index,0,units,,,92.41017,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-09,Sep-02,IDX,Index,0,units,,,92.38574,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-10,Oct-02,IDX,Index,0,units,,,92.3664,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-11,Nov-02,IDX,Index,0,units,,,92.34599,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2002-12,Dec-02,IDX,Index,0,units,,,92.31908,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-01,Jan-03,IDX,Index,0,units,,,92.28676,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-02,Feb-03,IDX,Index,0,units,,,92.25368,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-03,Mar-03,IDX,Index,0,units,,,92.23201,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-04,Apr-03,IDX,Index,0,units,,,92.24968,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-05,May-03,IDX,Index,0,units,,,92.33305,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-06,Jun-03,IDX,Index,0,units,,,92.50372,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-07,Jul-03,IDX,Index,0,units,,,92.75536,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-08,Aug-03,IDX,Index,0,units,,,93.07137,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-09,Sep-03,IDX,Index,0,units,,,93.41863,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-10,Oct-03,IDX,Index,0,units,,,93.77151,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-11,Nov-03,IDX,Index,0,units,,,94.08678,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2003-12,Dec-03,IDX,Index,0,units,,,94.33819,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-01,Jan-04,IDX,Index,0,units,,,94.5281,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-02,Feb-04,IDX,Index,0,units,,,94.67355,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-03,Mar-04,IDX,Index,0,units,,,94.79563,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-04,Apr-04,IDX,Index,0,units,,,94.90612,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-05,May-04,IDX,Index,0,units,,,95.00037,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-06,Jun-04,IDX,Index,0,units,,,95.07946,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-07,Jul-04,IDX,Index,0,units,,,95.14629,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-08,Aug-04,IDX,Index,0,units,,,95.18453,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-09,Sep-04,IDX,Index,0,units,,,95.19566,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-10,Oct-04,IDX,Index,0,units,,,95.1814,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-11,Nov-04,IDX,Index,0,units,,,95.1468,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2004-12,Dec-04,IDX,Index,0,units,,,95.09949,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-01,Jan-05,IDX,Index,0,units,,,95.02959,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-02,Feb-05,IDX,Index,0,units,,,94.95633,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-03,Mar-05,IDX,Index,0,units,,,94.90559,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-04,Apr-05,IDX,Index,0,units,,,94.90823,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-05,May-05,IDX,Index,0,units,,,94.98515,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-06,Jun-05,IDX,Index,0,units,,,95.14862,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-07,Jul-05,IDX,Index,0,units,,,95.38484,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-08,Aug-05,IDX,Index,0,units,,,95.66553,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-09,Sep-05,IDX,Index,0,units,,,95.97926,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-10,Oct-05,IDX,Index,0,units,,,96.30316,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-11,Nov-05,IDX,Index,0,units,,,96.61848,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2005-12,Dec-05,IDX,Index,0,units,,,96.92063,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-01,Jan-06,IDX,Index,0,units,,,97.20686,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-02,Feb-06,IDX,Index,0,units,,,97.47629,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-03,Mar-06,IDX,Index,0,units,,,97.7229,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-04,Apr-06,IDX,Index,0,units,,,97.94225,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-05,May-06,IDX,Index,0,units,,,98.13371,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-06,Jun-06,IDX,Index,0,units,,,98.30656,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-07,Jul-06,IDX,Index,0,units,,,98.4649,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-08,Aug-06,IDX,Index,0,units,,,98.62461,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-09,Sep-06,IDX,Index,0,units,,,98.79092,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-10,Oct-06,IDX,Index,0,units,,,98.96387,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-11,Nov-06,IDX,Index,0,units,,,99.13334,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2006-12,Dec-06,IDX,Index,0,units,,,99.28546,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-01,Jan-07,IDX,Index,0,units,,,99.41299,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-02,Feb-07,IDX,Index,0,units,,,99.52344,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-03,Mar-07,IDX,Index,0,units,,,99.62299,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-04,Apr-07,IDX,Index,0,units,,,99.71231,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-05,May-07,IDX,Index,0,units,,,99.79129,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-06,Jun-07,IDX,Index,0,units,,,99.84642,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-07,Jul-07,IDX,Index,0,units,,,99.87132,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-08,Aug-07,IDX,Index,0,units,,,99.88715,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-09,Sep-07,IDX,Index,0,units,,,99.91378,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-10,Oct-07,IDX,Index,0,units,,,99.95896,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-11,Nov-07,IDX,Index,0,units,,,100.0081,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2007-12,Dec-07,IDX,Index,0,units,,,100.0413,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-01,Jan-08,IDX,Index,0,units,,,100.0531,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-02,Feb-08,IDX,Index,0,units,,,100.0268,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-03,Mar-08,IDX,Index,0,units,,,99.938,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-04,Apr-08,IDX,Index,0,units,,,99.76026,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-05,May-08,IDX,Index,0,units,,,99.46958,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-06,Jun-08,IDX,Index,0,units,,,99.02838,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-07,Jul-08,IDX,Index,0,units,,,98.41955,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-08,Aug-08,IDX,Index,0,units,,,97.64291,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-09,Sep-08,IDX,Index,0,units,,,96.72578,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-10,Oct-08,IDX,Index,0,units,,,95.74528,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-11,Nov-08,IDX,Index,0,units,,,94.82872,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2008-12,Dec-08,IDX,Index,0,units,,,94.11789,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-01,Jan-09,IDX,Index,0,units,,,93.7163,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-02,Feb-09,IDX,Index,0,units,,,93.6521,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-03,Mar-09,IDX,Index,0,units,,,93.92521,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-04,Apr-09,IDX,Index,0,units,,,94.49149,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-05,May-09,IDX,Index,0,units,,,95.27276,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-06,Jun-09,IDX,Index,0,units,,,96.17558,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-07,Jul-09,IDX,Index,0,units,,,97.1068,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-08,Aug-09,IDX,Index,0,units,,,97.98662,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-09,Sep-09,IDX,Index,0,units,,,98.76518,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-10,Oct-09,IDX,Index,0,units,,,99.43044,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-11,Nov-09,IDX,Index,0,units,,,100.0081,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2009-12,Dec-09,IDX,Index,0,units,,,100.5231,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-01,Jan-10,IDX,Index,0,units,,,101.009,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-02,Feb-10,IDX,Index,0,units,,,101.4828,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-03,Mar-10,IDX,Index,0,units,,,101.9423,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-04,Apr-10,IDX,Index,0,units,,,102.3606,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-05,May-10,IDX,Index,0,units,,,102.7125,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-06,Jun-10,IDX,Index,0,units,,,102.9986,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-07,Jul-10,IDX,Index,0,units,,,103.2324,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-08,Aug-10,IDX,Index,0,units,,,103.4327,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-09,Sep-10,IDX,Index,0,units,,,103.6195,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-10,Oct-10,IDX,Index,0,units,,,103.8044,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-11,Nov-10,IDX,Index,0,units,,,103.9868,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2010-12,Dec-10,IDX,Index,0,units,,,104.1556,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-01,Jan-11,IDX,Index,0,units,,,104.2927,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-02,Feb-11,IDX,Index,0,units,,,104.3732,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-03,Mar-11,IDX,Index,0,units,,,104.3726,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-04,Apr-11,IDX,Index,0,units,,,104.2735,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-05,May-11,IDX,Index,0,units,,,104.0735,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-06,Jun-11,IDX,Index,0,units,,,103.7813,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-07,Jul-11,IDX,Index,0,units,,,103.4305,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-08,Aug-11,IDX,Index,0,units,,,103.0689,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-09,Sep-11,IDX,Index,0,units,,,102.7547,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-10,Oct-11,IDX,Index,0,units,,,102.5391,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-11,Nov-11,IDX,Index,0,units,,,102.4301,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2011-12,Dec-11,IDX,Index,0,units,,,102.4273,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-01,Jan-12,IDX,Index,0,units,,,102.4899,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-02,Feb-12,IDX,Index,0,units,,,102.5709,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-03,Mar-12,IDX,Index,0,units,,,102.6239,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-04,Apr-12,IDX,Index,0,units,,,102.6163,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-05,May-12,IDX,Index,0,units,,,102.5442,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-06,Jun-12,IDX,Index,0,units,,,102.4281,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-07,Jul-12,IDX,Index,0,units,,,102.314,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,2012-08,Aug-12,IDX,Index,0,units,,,102.2545,,
